code_commune_insee;nom_de_la_commune;code_postal;ligne_5;libelle_d_acheminement;coordonnees_gps
50239;THEREVAL;50180;HEBECREVON;THEREVAL;49.127879371,-1.1932467
50251;HUBERVILLE;50700;;HUBERVILLE;49.509582823,-1.432082888
50256;ISIGNY LE BUAT;50540;CHALANDREY;ISIGNY LE BUAT;48.621490391,-1.182914003
50256;ISIGNY LE BUAT;50540;LE MESNIL BOEUFS;ISIGNY LE BUAT;48.621490391,-1.182914003
50256;ISIGNY LE BUAT;50540;VEZINS;ISIGNY LE BUAT;48.621490391,-1.182914003
50260;JUVIGNY LES VALLEES;50520;CHASSEGUEY;JUVIGNY LES VALLEES;48.679430021,-1.023334304
50260;JUVIGNY LES VALLEES;50520;CHERENCE LE ROUSSEL;JUVIGNY LES VALLEES;48.679430021,-1.023334304
50267;LESSAY;50430;ANGOVILLE SUR AY;LESSAY;49.22497991,-1.53088118
50273;MONTSENELLE;50250;LITHAIRE;MONTSENELLE;49.306725479,-1.442244386
50278;LE LOREUR;50510;;LE LOREUR;48.86468774,-1.424272597
50294;MARTINVAST;50690;;MARTINVAST;49.598047655,-1.648046199
50297;LA MEAUFFE;50880;;LA MEAUFFE;49.168977254,-1.099985246
50304;LE MESNIL AUBERT;50510;;LE MESNIL AUBERT;48.944507971,-1.41594457
50315;LE MESNILLARD;50600;;LE MESNILLARD;48.63098988,-1.080582107
50345;MONTHUCHON;50200;;MONTHUCHON;49.088570033,-1.419455904
50356;MOON SUR ELLE;50680;;MOON SUR ELLE;49.204177836,-1.053438701
50362;MOULINES;50600;;MOULINES;48.548560411,-1.046431438
50363;MOYON VILLAGES;50420;CHEVRY;MOYON VILLAGES;48.995884519,-1.130048201
50363;MOYON VILLAGES;50860;LE MESNIL OPAC;MOYON VILLAGES;48.995884519,-1.130048201
50368;NAY;50190;;NAY;49.241740096,-1.372438317
50376;NICORPS;50200;;NICORPS;49.031254791,-1.410879866
50391;GRANDPARIGNY;50600;CHEVREVILLE;GRANDPARIGNY;48.603496365,-1.069470151
50393;PERCY EN NORMANDIE;50410;PERCY;PERCY EN NORMANDIE;48.914082727,-1.193996214
50397;PERRIERS EN BEAUFICEL;50150;;PERRIERS EN BEAUFICEL;48.736257999,-0.999603528
50400;PICAUVILLE;50360;;PICAUVILLE;49.376182114,-1.39966233
50407;POILLEY;50220;;POILLEY;48.61832537,-1.320760362
50409;PONT HEBERT;50880;;PONT HEBERT;49.176683777,-1.172257176
50410;PONTORSON;50170;BOUCEY;PONTORSON;48.560585631,-1.468782641
50410;PONTORSON;50170;CORMERAY;PONTORSON;48.560585631,-1.468782641
50417;QUETTEHOU;50630;MORSALINES;QUETTEHOU;49.584938237,-1.323237285
50419;QUETTREVILLE SUR SIENNE;50660;HERENGUERVILLE;QUETTREVILLE SUR SIENNE;48.969416755,-1.44000963
50425;RAUVILLE LA BIGOT;50260;;RAUVILLE LA BIGOT;49.517685926,-1.665209056
50431;REMILLY LES MARAIS;50570;LE MESNIL VIGOT;REMILLY LES MARAIS;49.176492751,-1.246882224
50431;REMILLY LES MARAIS;50570;REMILLY SUR LOZON;REMILLY LES MARAIS;49.176492751,-1.246882224
50431;REMILLY LES MARAIS;50620;LES CHAMPS DE LOSQUE;REMILLY LES MARAIS;49.176492751,-1.246882224
50442;LE ROZEL;50340;;LE ROZEL;49.481710867,-1.828135122
50444;ST AMAND VILLAGES;50160;ST SYMPHORIEN LES BUTTES;ST AMAND VILLAGES;49.041377659,-0.935730388
50463;ST DENIS LE GAST;50450;;ST DENIS LE GAST;48.944414136,-1.326683032
50464;ST DENIS LE VETU;50210;;ST DENIS LE VETU;48.993310981,-1.378328452
50468;ST FROMOND;50620;;ST FROMOND;49.225320193,-1.108206764
50469;STE GENEVIEVE;50760;;STE GENEVIEVE;49.6592889,-1.306933262
50471;ST GEORGES DE LA RIVIERE;50270;;ST GEORGES DE LA RIVIERE;49.363419051,-1.729236563
50484;ST HILAIRE DU HARCOUET;50600;;ST HILAIRE DU HARCOUET;48.567766782,-1.147273224
50487;ST JAMES;50240;VERGONCEY;ST JAMES;48.516476094,-1.371909841
50493;ST JEAN DES CHAMPS;50320;;ST JEAN DES CHAMPS;48.823637368,-1.463911571
50512;ST MARTIN DE BONFOSSE;50750;;ST MARTIN DE BONFOSSE;49.041714117,-1.173580413
50514;CHAULIEU;50150;;CHAULIEU;48.747649879,-0.860910296
50514;CHAULIEU;50150;ST SAUVEUR DE CHAULIEU;CHAULIEU;48.747649879,-0.860910296
50519;ST MARTIN LE GREARD;50690;;ST MARTIN LE GREARD;49.553546435,-1.647477757
50522;ST MAURICE EN COTENTIN;50270;;ST MAURICE EN COTENTIN;49.395079521,-1.699717977
50523;STE MERE EGLISE;50480;CARQUEBUT;STE MERE EGLISE;49.41611851,-1.303124067
50523;STE MERE EGLISE;50480;CHEF DU PONT;STE MERE EGLISE;49.41611851,-1.303124067
50525;ST MICHEL DE MONTJOIE;50670;;ST MICHEL DE MONTJOIE;48.76448055,-1.026376273
50528;ST NICOLAS DE PIERREPONT;50250;;ST NICOLAS DE PIERREPONT;49.320363216,-1.583399939
50533;ST PATRICE DE CLAIDS;50190;;ST PATRICE DE CLAIDS;49.228105063,-1.440179958
50535;LE PARC;50870;BRAFFAIS;LE PARC;48.754393887,-1.295202565
50540;ST PIERRE LANGERS;50530;;ST PIERRE LANGERS;48.784327798,-1.48907383
50542;ST POIS;50670;;ST POIS;48.747767907,-1.057102181
50546;BOURGVALLEES;50750;LE MESNIL HERMAN;BOURGVALLEES;49.039373903,-1.130362844
50548;ST SAUVEUR DE PIERREPONT;50250;;ST SAUVEUR DE PIERREPONT;49.335566926,-1.610023465
50550;ST SAUVEUR VILLAGES;50490;ST SAUVEUR LENDELIN;ST SAUVEUR VILLAGES;49.131440063,-1.409137496
50565;SARTILLY BAIE BOCAGE;50530;ANGEY;SARTILLY BAIE BOCAGE;48.751681307,-1.448795905
50565;SARTILLY BAIE BOCAGE;50530;LA ROCHELLE NORMANDE;SARTILLY BAIE BOCAGE;48.751681307,-1.448795905
50572;SENOVILLE;50270;;SENOVILLE;49.429661605,-1.771340155
50576;SIOUVILLE HAGUE;50340;;SIOUVILLE HAGUE;49.55983591,-1.830614477
50577;SORTOSVILLE EN BEAUMONT;50270;;SORTOSVILLE EN BEAUMONT;49.424501673,-1.710051721
50579;SOTTEVAST;50260;;SOTTEVAST;49.522696384,-1.605878609
50584;SUBLIGNY;50870;;SUBLIGNY;48.753140276,-1.359291052
50637;VILLEBAUDON;50410;;VILLEBAUDON;48.96525344,-1.171366228
50648;YVETOT BOCAGE;50700;;YVETOT BOCAGE;49.496235971,-1.510618373
51001;ABLANCOURT;51240;;ABLANCOURT;48.810539412,4.530056403
51004;ALLEMANCHE LAUNAY ET SOYER;51260;;ALLEMANCHE LAUNAY ET SOYER;48.60649033,3.791242066
51018;ATHIS;51150;;ATHIS;49.007496227,4.125568763
51022;AULNAY L AITRE;51240;;AULNAY L AITRE;48.825586517,4.567723141
51038;BASLIEUX SOUS CHATILLON;51700;;BASLIEUX SOUS CHATILLON;49.122084173,3.795129174
51039;BASSU;51300;;BASSU;48.834510728,4.69325605
51040;BASSUET;51300;;BASSUET;48.80194358,4.670031963
51044;BEAUMONT SUR VESLE;51360;;BEAUMONT SUR VESLE;49.173793407,4.179883375
51049;BERGERES LES VERTUS;51130;;BERGERES LES VERTUS;48.87354518,4.008414113
51060;BIGNICOURT SUR SAULX;51340;;BIGNICOURT SUR SAULX;48.755471136,4.787475561
51075;BOURGOGNE FRESNE;51110;FRESNE LES REIMS;BOURGOGNE FRESNE;49.347425172,4.085569529
51080;BRANDONVILLERS;51290;;BRANDONVILLERS;48.586435248,4.568656809
51083;BRAUX ST REMY;51800;;BRAUX ST REMY;49.024071085,4.865891481
51086;BREUIL SUR VESLE;51140;;BREUIL SUR VESLE;49.30190677,3.766955422
51087;BREUVERY SUR COOLE;51240;;BREUVERY SUR COOLE;48.854867963,4.299218454
51088;BRIMONT;51220;;BRIMONT;49.338659295,4.037361644
51089;BROUILLET;51170;;BROUILLET;49.228079526,3.737642461
51097;BUSSY LE CHATEAU;51600;;BUSSY LE CHATEAU;49.059617013,4.531870089
51101;CAUREL;51110;;CAUREL;49.304628652,4.14448458
51103;LA CELLE SOUS CHANTEMERLE;51260;;LA CELLE SOUS CHANTEMERLE;48.605159091,3.686221196
51117;CHAMPIGNEUL CHAMPAGNE;51150;;CHAMPIGNEUL CHAMPAGNE;48.965140498,4.180305509
51120;CHAMPLAT ET BOUJACOURT;51480;;CHAMPLAT ET BOUJACOURT;49.155991562,3.826913962
51130;CHARMONT;51330;;CHARMONT;48.868868031,4.870585898
51139;CHAUDEFONTAINE;51800;;CHAUDEFONTAINE;49.101073157,4.871928636
51154;CLAMANGES;51130;;CLAMANGES;48.830070008,4.083134451
51158;VAL DES MARAIS;51130;;VAL DES MARAIS;48.827392725,3.967756292
51158;VAL DES MARAIS;51130;MORAINS;VAL DES MARAIS;48.827392725,3.967756292
51162;CONFLANS SUR SEINE;51260;;CONFLANS SUR SEINE;48.548189293,3.683173691
51164;CONNANTRAY VAUREFROY;51230;;CONNANTRAY VAUREFROY;48.739101538,4.067005678
51170;CORFELIX;51210;;CORFELIX;48.831319361,3.697553725
51173;CORMOYEUX;51480;;CORMOYEUX;49.109328857,3.912701993
51179;COUPEVILLE;51240;;COUPEVILLE;48.904135903,4.623203685
51185;COURGIVAUX;51310;;COURGIVAUX;48.712890356,3.49020895
51186;COURJEONNET;51270;;COURJEONNET;48.824672209,3.830138763
51187;COURLANDON;51170;;COURLANDON;49.317015611,3.735972821
51198;CRUGNY;51170;;CRUGNY;49.253618012,3.734388607
51200;CUIS;51530;;CUIS;48.99965209,3.966898146
51204;DAMERY;51480;;DAMERY;49.080074557,3.87873015
51205;DAMPIERRE AU TEMPLE;51400;;DAMPIERRE AU TEMPLE;49.038689662,4.393842237
51215;DOMPREMY;51300;;DOMPREMY;48.733233143,4.737777016
51218;VAL DE VIERE;51340;;VAL DE VIERE;48.819781756,4.745614529
51224;ECRIENNES;51300;;ECRIENNES;48.691790371,4.686996574
51227;ECURY SUR COOLE;51240;;ECURY SUR COOLE;48.895562576,4.344498592
51232;EPOYE;51490;;EPOYE;49.286480567,4.233487854
51236;LES ESSARTS LE VICOMTE;51310;;LES ESSARTS LE VICOMTE;48.664900372,3.55323221
51239;ETRECHY;51130;;ETRECHY;48.882946657,3.950129112
51242;FAGNIERES;51510;;FAGNIERES;48.945966545,4.30917344
51243;FAUX FRESNAY;51230;;FAUX FRESNAY;48.652635104,3.94961072
51244;FAUX VESIGNEUL;51320;;FAUX VESIGNEUL;48.782571762,4.379151893
51245;FAVEROLLES ET COEMY;51170;;FAVEROLLES ET COEMY;49.233218194,3.791764526
51254;FONTAINE DENIS NUISY;51120;;FONTAINE DENIS NUISY;48.631308375,3.677117285
51260;LE FRESNE;51240;;LE FRESNE;48.906687779,4.666714178
51265;GAYE;51120;;GAYE;48.680028894,3.806698842
51277;STE MARIE DU LAC NUISEMENT;51290;;STE MARIE DU LAC NUISEMENT;48.600628727,4.761382663
51288;HEILTZ LE HUTIER;51300;;HEILTZ LE HUTIER;48.689315641,4.77349874
51289;HEILTZ LE MAURUPT;51340;;HEILTZ LE MAURUPT;48.798860929,4.829500158
51291;HERMONVILLE;51220;;HERMONVILLE;49.331566835,3.914320815
51304;JANVILLIERS;51210;;JANVILLIERS;48.89509371,3.658696789
51309;JONQUERY;51700;;JONQUERY;49.145995817,3.790319177
51313;LACHY;51120;;LACHY;48.769581913,3.701218497
51323;LINTHELLES;51230;;LINTHELLES;48.714091718,3.818768533
51324;LINTHES;51230;;LINTHES;48.733296103,3.856141356
51339;MAIRY SUR MARNE;51240;;MAIRY SUR MARNE;48.867942057,4.393639751
51345;MAREUIL EN BRIE;51270;;MAREUIL EN BRIE;48.963783331,3.754138457
51346;MAREUIL LE PORT;51700;;MAREUIL LE PORT;49.073667061,3.743164657
51348;MARFAUX;51170;;MARFAUX;49.169592441,3.901097093
51354;MARSON;51240;;MARSON;48.927062387,4.542789443
51356;MATIGNICOURT GONCOURT;51300;;MATIGNICOURT GONCOURT;48.675136202,4.676110234
51357;MATOUGUES;51510;;MATOUGUES;48.983368153,4.244645087
51370;MOIREMONT;51800;;MOIREMONT;49.13982095,4.898162271
51371;MOIVRE;51240;;MOIVRE;48.940618873,4.676578886
51374;MONDEMENT MONTGIVROUX;51120;;MONDEMENT MONTGIVROUX;48.790946593,3.762860277
51380;MONTMIRAIL;51210;MACLAUNAY;MONTMIRAIL;48.880085633,3.560537482
51390;MOUSSY;51530;;MOUSSY;49.015423516,3.923812786
51396;NESLE LE REPONS;51700;;NESLE LE REPONS;49.043992774,3.716253228
51414;OLIZY;51700;;OLIZY;49.146214357,3.758656194
51416;ORBAIS L ABBAYE;51270;;ORBAIS L ABBAYE;48.943703829,3.700346468
51425;PASSY GRIGNY;51700;;PASSY GRIGNY;49.127693487,3.681078133
51432;PLEURS;51230;;PLEURS;48.69712634,3.870632456
51446;PRINGY;51300;;PRINGY;48.773479519,4.482981462
51451;QUEUDES;51120;;QUEUDES;48.65912667,3.756871612
51453;RECY;51520;;RECY;48.999012909,4.323189576
51454;REIMS;51100;LA NEUVILLETTE;REIMS;49.251726201,4.040155708
51464;ROMAIN;51140;;ROMAIN;49.330044956,3.75720138
51470;ROUVROY RIPONT;51800;;ROUVROY RIPONT;49.22276157,4.70514866
51471;SACY;51500;;SACY;49.198121644,3.952819656
51473;ST BON;51310;;ST BON;48.680793338,3.475151446
51482;ST GERMAIN LA VILLE;51240;;ST GERMAIN LA VILLE;48.892163372,4.461734472
51487;ST HILAIRE LE PETIT;51490;;ST HILAIRE LE PETIT;49.265098341,4.381485764
51491;ST JEAN SUR TOURBE;51600;;ST JEAN SUR TOURBE;49.123357102,4.671876929
51497;ST LUMIER LA POPULEUSE;51340;;ST LUMIER LA POPULEUSE;48.728391884,4.804173651
51498;ST MARD SUR AUVE;51800;;ST MARD SUR AUVE;49.029787311,4.727928887
51500;ST MARD SUR LE MONT;51330;;ST MARD SUR LE MONT;48.923628888,4.853094059
51503;ST MARTIN L HEUREUX;51490;;ST MARTIN L HEUREUX;49.24347046,4.377042508
51507;STE MENEHOULD;51800;;STE MENEHOULD;49.087002159,4.942725137
51512;ST QUENTIN SUR COOLE;51240;;ST QUENTIN SUR COOLE;48.849432022,4.325745483
51519;ST THOMAS EN ARGONNE;51800;;ST THOMAS EN ARGONNE;49.1911085,4.866048241
51521;ST VRAIN;51340;;ST VRAIN;48.696664295,4.821217433
51526;SAUDOY;51120;;SAUDOY;48.682017538,3.698662917
51528;SCRUPT;51340;;SCRUPT;48.716211409,4.808963175
51538;SOGNY AUX MOULINS;51520;;SOGNY AUX MOULINS;48.895693216,4.389320305
51539;SOGNY EN L ANGLE;51340;;SOGNY EN L ANGLE;48.817000632,4.808340964
51545;SOMMESOUS;51320;;SOMMESOUS;48.734920356,4.212889662
51549;SOMME YEVRE;51330;;SOMME YEVRE;48.944617449,4.740444784
51550;SOMPUIS;51320;;SOMPUIS;48.685720839,4.376338841
51559;SUIPPES;51600;;SUIPPES;49.125544726,4.525472689
51562;TAISSY;51500;;TAISSY;49.203725764,4.082252241
51564;VAL DE LIVRE;51150;TAUXIERES MUTRY;VAL DE LIVRE;49.102394353,4.111124702
51568;THIL;51220;;THIL;49.317869892,3.965280056
51570;LE THOULT TROSNAY;51210;;LE THOULT TROSNAY;48.862604056,3.684666875
51571;VAL DE VESLE;51360;;VAL DE VESLE;49.184591688,4.228391447
51576;TOURS SUR MARNE;51150;;TOURS SUR MARNE;49.052928199,4.128579259
51577;TRAMERY;51170;;TRAMERY;49.222507804,3.80033741
51583;TROIS FONTAINES L ABBAYE;51340;;TROIS FONTAINES L ABBAYE;48.710938179,4.954333629
51584;TROIS PUITS;51500;;TROIS PUITS;49.205610987,4.040043121
51588;VALMY;51800;;VALMY;49.077792198,4.762368101
51591;VANDEUIL;51140;;VANDEUIL;49.281964364,3.793725244
51607;VERDON;51210;;VERDON;48.949926057,3.620800965
51610;VERRIERES;51800;;VERRIERES;49.06197432,4.903244414
51611;VERT TOULON;51130;TOULON LA MONTAGNE;VERT TOULON;48.847979835,3.90646225
51621;VIENNE LE CHATEAU;51800;;VIENNE LE CHATEAU;49.19616357,4.924820105
51625;VILLENEUVE LA LIONNE;51310;;VILLENEUVE LA LIONNE;48.769925886,3.435629118
51629;VILLERS ALLERAND;51500;;VILLERS ALLERAND;49.162538262,4.018231585
51631;VILLERS AUX NOEUDS;51500;;VILLERS AUX NOEUDS;49.191809458,3.993527184
51639;LA VILLE SOUS ORBAIS;51270;;LA VILLE SOUS ORBAIS;48.965625386,3.677106437
51658;VROIL;51330;;VROIL;48.850235773,4.909947453
52008;ANDELOT BLANCHEVILLE;52700;;ANDELOT BLANCHEVILLE;48.235255168,5.285576441
52008;ANDELOT BLANCHEVILLE;52700;BLANCHEVILLE;ANDELOT BLANCHEVILLE;48.235255168,5.285576441
52013;ANROSEY;52500;;ANROSEY;47.84514622,5.660584552
52014;APREY;52250;;APREY;47.770978141,5.19794575
52023;AUBERIVE;52160;;AUBERIVE;47.778945382,5.107205188
52028;AULNOY SUR AUBE;52160;;AULNOY SUR AUBE;47.830732941,5.033388523
52030;AUTIGNY LE PETIT;52300;;AUTIGNY LE PETIT;48.48089684,5.151656894
52034;BAILLY AUX FORGES;52130;;BAILLY AUX FORGES;48.45475603,4.905650613
52042;BEAUCHEMIN;52260;;BEAUCHEMIN;47.917924725,5.248087854
52067;BRAINVILLE SUR MEUSE;52150;;BRAINVILLE SUR MEUSE;48.175561329,5.592526422
52074;BREUVANNES EN BASSIGNY;52240;MEUVY;BREUVANNES EN BASSIGNY;48.085335471,5.609725187
52083;CHAMPSEVRAINE;52500;CORGIRNON;CHAMPSEVRAINE;47.764693945,5.527242066
52088;CEFFONDS;52220;;CEFFONDS;48.442721282,4.74778196
52091;CERISIERES;52320;;CERISIERES;48.308855208,5.078155046
52093;CHALINDREY;52600;;CHALINDREY;47.792717336,5.443119393
52110;CHARMES LA GRANDE;52110;;CHARMES LA GRANDE;48.38405732,4.995951165
52114;CHATEAUVILLAIN;52120;;CHATEAUVILLAIN;48.029055739,4.932784966
52123;CHEVILLON;52170;SOMMEVILLE;CHEVILLON;48.53072445,5.144634173
52125;CHAMARANDES CHOIGNES;52000;CHOIGNES;CHAMARANDES CHOIGNES;48.102736959,5.189755807
52126;CHOILLEY DARDENAY;52190;;CHOILLEY DARDENAY;47.661440758,5.365326211
52128;CIREY LES MAREILLES;52700;;CIREY LES MAREILLES;48.197908459,5.298890089
52131;CIRFONTAINES EN ORNOIS;52230;;CIRFONTAINES EN ORNOIS;48.453634159,5.389025531
52140;COLOMBEY LES DEUX EGLISES;52330;BIERNES;COLOMBEY LES DEUX EGLISES;48.244637638,4.923306914
52147;COURCELLES EN MONTAGNE;52200;;COURCELLES EN MONTAGNE;47.841981557,5.215257685
52151;COUR L EVEQUE;52210;;COUR L EVEQUE;47.977069412,4.981690345
52161;DAILLECOURT;52240;;DAILLECOURT;48.072813341,5.507984099
52163;DAMPIERRE;52360;;DAMPIERRE;47.958130673,5.400604608
52165;DANCEVOIR;52210;;DANCEVOIR;47.933735667,4.879550529
52168;DINTEVILLE;52120;;DINTEVILLE;48.037662381,4.807462984
52172;DOMMARTIN LE ST PERE;52110;;DOMMARTIN LE ST PERE;48.400373491,4.914205777
52173;DOMREMY LANDEVILLE;52270;;DOMREMY LANDEVILLE;48.359312266,5.252370337
52177;DOULAINCOURT SAUCOURT;52270;SAUCOURT SUR ROGNON;DOULAINCOURT SAUCOURT;48.315273743,5.204744766
52178;DOULEVANT LE CHATEAU;52110;;DOULEVANT LE CHATEAU;48.370863813,4.916881998
52183;ECOT LA COMBE;52700;;ECOT LA COMBE;48.207688273,5.397013266
52185;ENFONVELLE;52400;;ENFONVELLE;47.919027406,5.865317918
52187;EPIZON;52230;;EPIZON;48.367018666,5.322519339
52189;LE VAL D ESNOMS;52190;COURCELLES VAL D ESNOMS;LE VAL D ESNOMS;47.690146754,5.216040162
52189;LE VAL D ESNOMS;52190;ESNOMS AU VAL;LE VAL D ESNOMS;47.690146754,5.216040162
52194;EURVILLE BIENVILLE;52410;BIENVILLE;EURVILLE BIENVILLE;48.578050013,5.030091555
52199;FERRIERE ET LAFOLIE;52300;;FERRIERE ET LAFOLIE;48.398733864,5.075455103
52201;FLAMMERECOURT;52110;;FLAMMERECOURT;48.359980761,5.044511024
52205;FOULAIN;52000;CRENAY;FOULAIN;48.022203086,5.167358752
52205;FOULAIN;52800;;FOULAIN;48.022203086,5.167358752
52206;FRAMPAS;52220;;FRAMPAS;48.519490205,4.833836032
52217;GERMAINVILLIERS;52150;;GERMAINVILLIERS;48.11536707,5.639754696
52219;GERMISAY;52230;;GERMISAY;48.390915963,5.369305358
52228;GRANDCHAMP;52600;;GRANDCHAMP;47.722268608,5.445883358
52230;GUDMONT VILLIERS;52320;VILLIERS SUR MARNE;GUDMONT VILLIERS;48.336105049,5.121190046
52233;GUYONVELLE;52400;;GUYONVELLE;47.859061651,5.709376695
52234;HACOURT;52150;;HACOURT;48.15961288,5.580662615
52242;HAUTE AMANCE;52600;TROISCHAMPS;HAUTE AMANCE;47.844958503,5.533902728
52249;ISOMES;52190;;ISOMES;47.638154548,5.305895961
52251;JONCHERY;52000;LAHARMAND;JONCHERY;48.152023389,5.074200925
52260;LAMANCINE;52310;;LAMANCINE;48.211144399,5.11562921
52266;LANEUVILLE A REMY;52220;;LANEUVILLE A REMY;48.472043319,4.87726454
52288;LEZEVILLE;52230;LANEUVILLE AU BOIS;LEZEVILLE;48.427352264,5.392427462
52290;LES LOGES;52500;;LES LOGES;47.772594037,5.485507718
52291;LONGCHAMP;52240;;LONGCHAMP;48.126679035,5.442386821
52292;LONGEAU PERCEY;52250;LONGEAU;LONGEAU PERCEY;47.75985588,5.318751119
52292;LONGEAU PERCEY;52250;PERCEY LE PAUTEL;LONGEAU PERCEY;47.75985588,5.318751119
52304;MALAINCOURT SUR MEUSE;52150;;MALAINCOURT SUR MEUSE;48.154840504,5.604682369
52305;MANDRES LA COTE;52800;;MANDRES LA COTE;48.069008691,5.333450367
52307;MARAC;52260;;MARAC;47.934031109,5.171886455
52316;MATHONS;52300;;MATHONS;48.415571008,5.038717855
52321;MERTRUD;52110;;MERTRUD;48.42520739,4.884193356
52328;MONTCHARVOT;52400;;MONTCHARVOT;47.900199073,5.728367669
52330;MONTHERIES;52330;;MONTHERIES;48.180200868,4.902660523
52331;LA PORTE DU DER;52220;MONTIER EN DER;LA PORTE DU DER;48.476118082,4.808640737
52332;VAL DE MEUSE;52140;LECOURT;VAL DE MEUSE;48.007021144,5.534516499
52332;VAL DE MEUSE;52140;MAULAIN;VAL DE MEUSE;48.007021144,5.534516499
52336;MONTREUIL SUR BLAISE;52130;;MONTREUIL SUR BLAISE;48.47689435,4.956002658
52337;MONTREUIL SUR THONNANCE;52230;;MONTREUIL SUR THONNANCE;48.459707383,5.234614074
52348;NEUILLY L EVEQUE;52360;;NEUILLY L EVEQUE;47.919504087,5.438904073
52352;NINVILLE;52800;;NINVILLE;48.07208004,5.438344461
52353;NOGENT;52800;DONNEMARIE;NOGENT;48.037396923,5.365000262
52353;NOGENT;52800;ESSEY LES EAUX;NOGENT;48.037396923,5.365000262
52353;NOGENT;52800;ODIVAL;NOGENT;48.037396923,5.365000262
52354;NOIDANT CHATENOY;52600;;NOIDANT CHATENOY;47.791690859,5.377647318
52355;NOIDANT LE ROCHEUX;52200;;NOIDANT LE ROCHEUX;47.822729156,5.256471198
52356;NOMECOURT;52300;;NOMECOURT;48.438002589,5.072345939
52364;ORCEVAUX;52250;;ORCEVAUX;47.775283236,5.270442577
52376;PANSEY;52230;;PANSEY;48.477952929,5.282090003
52377;PARNOY EN BASSIGNY;52400;;PARNOY EN BASSIGNY;48.025789849,5.660858228
52380;PEIGNEY;52200;;PEIGNEY;47.878439506,5.376376405
52406;PRESSIGNY;52500;;PRESSIGNY;47.747174666,5.6700785
52407;PREZ SOUS LAFAUCHE;52700;;PREZ SOUS LAFAUCHE;48.275665962,5.503323102
52411;RIVES DERVOISES;52220;DROYES;RIVES DERVOISES;48.470251601,4.68646452
52415;RANCONNIERES;52140;;RANCONNIERES;47.941078541,5.558647391
52421;RIAUCOURT;52000;;RIAUCOURT;48.173503428,5.168737558
52425;RIVIERE LES FOSSES;52190;;RIVIERE LES FOSSES;47.649779875,5.226581231
52432;ROLAMPONT;52260;CHARMOILLES;ROLAMPONT;47.950493568,5.308934859
52433;ROMAIN SUR MEUSE;52150;;ROMAIN SUR MEUSE;48.186259388,5.513349241
52440;ROUVROY SUR MARNE;52300;;ROUVROY SUR MARNE;48.35987442,5.110215438
52453;ST MAURICE;52200;;ST MAURICE;47.848607299,5.415660648
52459;SARCEY;52800;;SARCEY;48.057385006,5.297882582
52473;SIGNEVILLE;52700;;SIGNEVILLE;48.265472834,5.266413924
52483;SOYERS;52400;;SOYERS;47.86898272,5.693727085
52495;TREMILLY;52110;;TREMILLY;48.378597685,4.775614468
52500;VALCOURT;52100;;VALCOURT;48.61115648,4.914063354
52507;VAUXBONS;52200;;VAUXBONS;47.882326564,5.139146829
52516;VERSEILLES LE HAUT;52250;;VERSEILLES LE HAUT;47.771138498,5.291758577
52526;VILLARS SANTENOGE;52160;SANTENOGE;VILLARS SANTENOGE;47.744576743,4.999361725
52529;VILLEGUSIEN LE LAC;52600;HEUILLEY COTTON;VILLEGUSIEN LE LAC;47.738980898,5.325690462
52538;VILLIERS SUR SUIZE;52210;;VILLIERS SUR SUIZE;47.977457426,5.195838509
52547;VOUECOURT;52320;;VOUECOURT;48.262876351,5.1587827
53012;ATHEE;53400;;ATHEE;47.882274803,-0.936321042
53016;BAIS;53160;;BAIS;48.252666617,-0.357122419
53017;VAL DU MAINE;53340;BALLEE;VAL DU MAINE;47.938989199,-0.39145088
53019;BANNES;53340;;BANNES;47.984786624,-0.352026635
53023;LA BAZOUGE DES ALLEUX;53470;;LA BAZOUGE DES ALLEUX;48.186336327,-0.60090197
53029;BIERNE LES VILLAGES;53290;ST LAURENT DES MORTIERS;BIERNE LES VILLAGES;47.790281744,-0.549812576
53037;BOUESSAY;53290;;BOUESSAY;47.872400573,-0.392250251
53058;LA CHAPELLE CRAONNAISE;53230;;LA CHAPELLE CRAONNAISE;47.902161712,-0.909306981
53059;LA CHAPELLE RAINSOUIN;53150;;LA CHAPELLE RAINSOUIN;48.09723559,-0.52721549
53061;CHARCHIGNE;53250;;CHARCHIGNE;48.414576656,-0.407461733
53073;CONGRIER;53800;;CONGRIER;47.802914005,-1.124301505
53075;COSMES;53230;;COSMES;47.918443234,-0.870208809
53083;COURCITE;53700;;COURCITE;48.304500789,-0.254384708
53094;ENTRAMMES;53260;;ENTRAMMES;47.99314374,-0.715147744
53097;EVRON;53600;;EVRON;48.141375918,-0.420377962
53099;FORCE;53260;;FORCE;48.029073798,-0.703966267
53101;FROMENTIERES;53200;;FROMENTIERES;47.872040114,-0.668032368
53104;GENNES LONGUEFUYE;53200;GENNES SUR GLAIZE;GENNES LONGUEFUYE;47.856893261,-0.588106378
53105;GESNES;53150;;GESNES;48.150397196,-0.593631417
53112;LE HAM;53250;;LE HAM;48.373506445,-0.354395434
53113;HAMBERS;53160;;HAMBERS;48.253901782,-0.425852976
53116;LE HORPS;53640;;LE HORPS;48.389399176,-0.463207195
53117;HOUSSAY;53360;;HOUSSAY;47.910658757,-0.74435207
53118;LE HOUSSEAU BRETIGNOLLES;53110;;LE HOUSSEAU BRETIGNOLLES;48.471024802,-0.537593156
53125;LANDIVY;53190;;LANDIVY;48.47875909,-1.03937469
